time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2024-04-20 20:25:32.873 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3229364024,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,331816920, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 20:26:32.875 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3229380408,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,332291192, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 20:27:32.876 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3229364024,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,334343680, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 20:28:32.878 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3229347640,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,335209512, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 20:29:32.879 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3229335352,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,336260376, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 20:30:32.881 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3229265720,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,336734648, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 20:31:32.882 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3229253432,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,337137728, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 20:32:32.883 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3229241144,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,340627216, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 20:33:32.884 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3229228856,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,340627216, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 20:34:32.886 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3229212472,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,341386944, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 20:35:32.887 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3229151032,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,345779368, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 20:36:32.889 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3229151032,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,347920160, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 20:37:32.891 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3229130552,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,348805840, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 20:38:32.892 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3229118264,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,349090024, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 20:39:32.894 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3229101880,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,349980824, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 20:40:32.896 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3229257528,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,350954000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 20:41:32.898 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3229253432,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,355060256, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 20:42:32.899 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3229237048,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,355422024, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 20:43:32.900 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3229220664,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,355949448, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 20:44:32.902 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3229208376,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,356826800, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 20:45:32.903 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3229151032,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,357194248, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 20:46:32.905 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3229142840,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,359872088, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 20:47:32.907 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3229122360,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,360445848, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 20:48:32.908 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3229114168,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,361319680, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 20:49:32.909 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3229093688,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,361965648, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 20:50:32.911 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3229032248,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,364515432, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 20:51:32.913 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3229028152,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,365768024, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 20:52:32.914 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3229011768,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,365768024, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 20:53:32.917 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3228999480,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,366658944, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 20:54:32.918 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3228983096,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,367577896, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 20:55:32.919 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3228913464,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,370833488, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 20:56:32.921 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3228909368,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,370833488, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 20:57:32.923 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3228892984,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,371307784, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 20:58:32.924 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3228880696,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,371710984, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 20:59:32.926 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3228868408,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,372316040, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 21:00:32.927 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3228938040,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,376292688, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 21:01:32.929 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3228933944,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,377045992, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
